"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"AntsAlf100-200.nlogo"
"experiment"
"12/10/2024 22:18:27:974 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","population","diffusion-rate","evaporation-rate","[step]","total-food"
"42259","125","41","84","200","46"
"42265","125","41","85","200","49"
"42264","125","41","85","200","43"
"42263","125","41","85","200","56"
"42266","125","41","85","200","54"
"42267","125","41","85","200","42"
"42269","125","41","85","200","49"
"42268","125","41","85","200","49"
"42270","125","41","85","200","50"
"42271","125","41","86","200","52"
"42273","125","41","86","200","46"
"42274","125","41","86","200","58"
"42272","125","41","86","200","55"
"42275","125","41","86","200","47"
"42276","125","41","86","200","50"
"42280","125","41","86","200","47"
"42279","125","41","86","200","48"
"42277","125","41","86","200","48"
"42281","125","41","87","200","43"
"42284","125","41","87","200","53"
"42278","125","41","86","200","51"
"42282","125","41","87","200","48"
"42283","125","41","87","200","50"
"42286","125","41","87","200","43"
"42285","125","41","87","200","52"
"42288","125","41","87","200","43"
"42289","125","41","87","200","62"
"42287","125","41","87","200","51"
"42293","125","41","88","200","53"
"42294","125","41","88","200","45"
"42290","125","41","87","200","56"
"42291","125","41","88","200","52"
"42292","125","41","88","200","52"
"42295","125","41","88","200","44"
"42296","125","41","88","200","50"
"42297","125","41","88","200","42"
"42299","125","41","88","200","50"
"42300","125","41","88","200","59"
"42301","125","41","89","200","41"
"42298","125","41","88","200","56"
"42302","125","41","89","200","51"
"42303","125","41","89","200","52"
"42304","125","41","89","200","36"
"42306","125","41","89","200","53"
"42307","125","41","89","200","54"
"42308","125","41","89","200","45"
"42305","125","41","89","200","54"
"42309","125","41","89","200","43"
"42310","125","41","89","200","47"
"42313","125","41","90","200","53"
"42311","125","41","90","200","54"
"42312","125","41","90","200","65"
"42316","125","41","90","200","57"
"42315","125","41","90","200","56"
"42314","125","41","90","200","51"
"42319","125","41","90","200","46"
"42318","125","41","90","200","50"
"42320","125","41","90","200","44"
"42321","125","41","91","200","62"
"42322","125","41","91","200","52"
"42317","125","41","90","200","60"
"42323","125","41","91","200","65"
"42325","125","41","91","200","41"
"42324","125","41","91","200","47"
"42327","125","41","91","200","63"
"42326","125","41","91","200","41"
"42328","125","41","91","200","53"
"42329","125","41","91","200","50"
"42330","125","41","91","200","59"
"42333","125","41","92","200","45"
"42332","125","41","92","200","50"
"42331","125","41","92","200","54"
"42335","125","41","92","200","59"
"42336","125","41","92","200","53"
"42337","125","41","92","200","50"
"42334","125","41","92","200","52"
"42338","125","41","92","200","59"
"42339","125","41","92","200","44"
"42342","125","41","93","200","52"
"42340","125","41","92","200","49"
"42343","125","41","93","200","56"
"42341","125","41","93","200","63"
"42346","125","41","93","200","51"
"42347","125","41","93","200","55"
"42344","125","41","93","200","62"
"42345","125","41","93","200","51"
"42350","125","41","93","200","51"
"42349","125","41","93","200","57"
"42348","125","41","93","200","50"
"42351","125","41","94","200","48"
"42352","125","41","94","200","48"
"42353","125","41","94","200","55"
"42356","125","41","94","200","61"
"42355","125","41","94","200","49"
"42357","125","41","94","200","51"
"42354","125","41","94","200","62"
"42361","125","41","95","200","49"
"42360","125","41","94","200","51"
"42358","125","41","94","200","41"
"42359","125","41","94","200","41"
"42362","125","41","95","200","54"
"42363","125","41","95","200","49"
"42364","125","41","95","200","54"
"42367","125","41","95","200","62"
"42368","125","41","95","200","52"
"42365","125","41","95","200","54"
"42366","125","41","95","200","58"
"42370","125","41","95","200","62"
"42369","125","41","95","200","56"
"42371","125","41","96","200","58"
"42374","125","41","96","200","58"
"42372","125","41","96","200","53"
"42375","125","41","96","200","54"
"42380","125","41","96","200","56"
"42381","125","41","97","200","57"
"42382","125","41","97","200","59"
"42376","125","41","96","200","64"
"42373","125","41","96","200","55"
"42379","125","41","96","200","59"
"42378","125","41","96","200","48"
"42377","125","41","96","200","74"
"42383","125","41","97","200","50"
"42384","125","41","97","200","53"
"42385","125","41","97","200","48"
"42386","125","41","97","200","66"
"42388","125","41","97","200","48"
"42387","125","41","97","200","60"
"42390","125","41","97","200","55"
"42393","125","41","98","200","49"
"42392","125","41","98","200","49"
"42391","125","41","98","200","44"
"42389","125","41","97","200","66"
"42394","125","41","98","200","57"
"42396","125","41","98","200","61"
"42397","125","41","98","200","60"
"42395","125","41","98","200","57"
"42398","125","41","98","200","51"
"42399","125","41","98","200","40"
"42400","125","41","98","200","63"
"42401","125","41","99","200","60"
"42403","125","41","99","200","49"
"42402","125","41","99","200","63"
"42405","125","41","99","200","46"
"42407","125","41","99","200","63"
"42406","125","41","99","200","56"
"42408","125","41","99","200","64"
"42404","125","41","99","200","56"
"42409","125","41","99","200","63"
"42410","125","41","99","200","55"
"42411","125","41","100","200","62"
"42412","125","41","100","200","63"
"42417","125","41","100","200","61"
"42415","125","41","100","200","59"
"42416","125","41","100","200","58"
"42414","125","41","100","200","58"
"42413","125","41","100","200","58"
"42418","125","41","100","200","66"
"42420","125","41","100","200","52"
"42419","125","41","100","200","63"
"42421","125","42","0","200","90"
"42422","125","42","0","200","87"
"42423","125","42","0","200","93"
"42424","125","42","0","200","86"
"42425","125","42","0","200","89"
"42429","125","42","0","200","91"
"42426","125","42","0","200","79"
"42427","125","42","0","200","84"
"42428","125","42","0","200","93"
"42430","125","42","0","200","93"
"42434","125","42","1","200","104"
"42431","125","42","1","200","90"
"42432","125","42","1","200","90"
"42433","125","42","1","200","106"
"42435","125","42","1","200","101"
"42437","125","42","1","200","96"
"42438","125","42","1","200","97"
"42439","125","42","1","200","91"
"42436","125","42","1","200","94"
"42440","125","42","1","200","107"
"42441","125","42","2","200","91"
"42442","125","42","2","200","95"
"42443","125","42","2","200","112"
"42447","125","42","2","200","98"
"42444","125","42","2","200","98"
"42445","125","42","2","200","95"
"42446","125","42","2","200","110"
"42448","125","42","2","200","92"
"42452","125","42","3","200","99"
"42451","125","42","3","200","97"
"42449","125","42","2","200","103"
"42453","125","42","3","200","107"
"42454","125","42","3","200","104"
"42450","125","42","2","200","93"
"42455","125","42","3","200","104"
"42458","125","42","3","200","102"
"42456","125","42","3","200","102"
"42457","125","42","3","200","108"
"42460","125","42","3","200","96"
"42459","125","42","3","200","89"
"42461","125","42","4","200","99"
"42465","125","42","4","200","95"
"42463","125","42","4","200","99"
"42462","125","42","4","200","107"
"42466","125","42","4","200","100"
"42464","125","42","4","200","97"
"42468","125","42","4","200","117"
"42469","125","42","4","200","103"
"42467","125","42","4","200","104"
"42470","125","42","4","200","97"
"42472","125","42","5","200","115"
"42471","125","42","5","200","105"
"42473","125","42","5","200","113"
"42475","125","42","5","200","100"
"42474","125","42","5","200","114"
"42478","125","42","5","200","125"
"42476","125","42","5","200","112"
"42477","125","42","5","200","94"
"42479","125","42","5","200","108"
"42481","125","42","6","200","109"
"42483","125","42","6","200","103"
"42480","125","42","5","200","106"
"42484","125","42","6","200","94"
"42482","125","42","6","200","107"
"42485","125","42","6","200","105"
"42487","125","42","6","200","98"
"42490","125","42","6","200","78"
"42488","125","42","6","200","92"
"42489","125","42","6","200","68"
"42491","125","42","7","200","83"
"42486","125","42","6","200","112"
"42492","125","42","7","200","86"
"42493","125","42","7","200","108"
"42497","125","42","7","200","93"
"42496","125","42","7","200","90"
"42499","125","42","7","200","94"
"42494","125","42","7","200","101"
"42495","125","42","7","200","77"
"42498","125","42","7","200","96"
"42500","125","42","7","200","124"
"42502","125","42","8","200","96"
"42503","125","42","8","200","111"
"42501","125","42","8","200","83"
"42508","125","42","8","200","108"
"42505","125","42","8","200","71"
"42504","125","42","8","200","91"
"42506","125","42","8","200","102"
"42510","125","42","8","200","117"
"42512","125","42","9","200","80"
"42507","125","42","8","200","66"
"42511","125","42","9","200","115"
"42509","125","42","8","200","122"
"42513","125","42","9","200","57"
"42514","125","42","9","200","111"
"42515","125","42","9","200","86"
"42516","125","42","9","200","116"
"42517","125","42","9","200","75"
"42518","125","42","9","200","102"
"42520","125","42","9","200","101"
"42519","125","42","9","200","104"
"42521","125","42","10","200","80"
"42524","125","42","10","200","109"
"42523","125","42","10","200","80"
"42525","125","42","10","200","102"
"42522","125","42","10","200","75"
"42527","125","42","10","200","98"
"42528","125","42","10","200","75"
"42529","125","42","10","200","109"
"42526","125","42","10","200","84"
"42530","125","42","10","200","71"
"42531","125","42","11","200","91"
"42533","125","42","11","200","83"
"42532","125","42","11","200","102"
"42534","125","42","11","200","103"
"42535","125","42","11","200","112"
"42538","125","42","11","200","72"
"42540","125","42","11","200","71"
"42537","125","42","11","200","99"
"42536","125","42","11","200","112"
"42539","125","42","11","200","114"
"42542","125","42","12","200","124"
"42541","125","42","12","200","76"
"42543","125","42","12","200","89"
"42544","125","42","12","200","77"
"42548","125","42","12","200","105"
"42546","125","42","12","200","91"
"42547","125","42","12","200","98"
"42550","125","42","12","200","74"
"42545","125","42","12","200","86"
"42551","125","42","13","200","40"
"42549","125","42","12","200","100"
"42552","125","42","13","200","103"
"42553","125","42","13","200","85"
"42554","125","42","13","200","93"
"42557","125","42","13","200","92"
"42556","125","42","13","200","72"
"42555","125","42","13","200","123"
"42558","125","42","13","200","76"
"42561","125","42","14","200","81"
"42559","125","42","13","200","85"
"42560","125","42","13","200","90"
"42564","125","42","14","200","115"
"42566","125","42","14","200","88"
"42562","125","42","14","200","42"
"42563","125","42","14","200","35"
"42567","125","42","14","200","85"
"42568","125","42","14","200","70"
"42565","125","42","14","200","77"
"42569","125","42","14","200","117"
"42571","125","42","15","200","92"
"42570","125","42","14","200","113"
"42572","125","42","15","200","86"
"42575","125","42","15","200","86"
"42574","125","42","15","200","95"
"42573","125","42","15","200","77"
"42578","125","42","15","200","95"
"42576","125","42","15","200","77"
"42579","125","42","15","200","110"
"42577","125","42","15","200","88"
"42580","125","42","15","200","81"
"42583","125","42","16","200","115"
"42581","125","42","16","200","89"
"42582","125","42","16","200","112"
"42585","125","42","16","200","80"
"42584","125","42","16","200","76"
"42586","125","42","16","200","79"
"42587","125","42","16","200","82"
"42588","125","42","16","200","89"
"42589","125","42","16","200","85"
"42592","125","42","17","200","94"
"42594","125","42","17","200","78"
"42590","125","42","16","200","119"
"42593","125","42","17","200","94"
"42591","125","42","17","200","48"
"42595","125","42","17","200","89"
"42597","125","42","17","200","96"
"42596","125","42","17","200","73"
"42598","125","42","17","200","82"
"42600","125","42","17","200","75"
"42599","125","42","17","200","90"
"42602","125","42","18","200","96"
"42605","125","42","18","200","91"
"42603","125","42","18","200","96"
"42601","125","42","18","200","73"
"42607","125","42","18","200","90"
"42606","125","42","18","200","86"
"42604","125","42","18","200","63"
"42612","125","42","19","200","114"
"42608","125","42","18","200","43"
"42609","125","42","18","200","64"
"42611","125","42","19","200","84"
"42610","125","42","18","200","96"
"42615","125","42","19","200","86"
"42613","125","42","19","200","86"
"42614","125","42","19","200","93"
"42616","125","42","19","200","82"
"42617","125","42","19","200","66"
"42618","125","42","19","200","80"
"42621","125","42","20","200","44"
"42622","125","42","20","200","45"
"42619","125","42","19","200","87"
"42623","125","42","20","200","97"
"42624","125","42","20","200","64"
"42620","125","42","19","200","95"
"42629","125","42","20","200","86"
"42626","125","42","20","200","79"
"42625","125","42","20","200","70"
"42627","125","42","20","200","89"
"42630","125","42","20","200","53"
"42628","125","42","20","200","68"
"42631","125","42","21","200","61"
"42632","125","42","21","200","90"
"42633","125","42","21","200","84"
"42635","125","42","21","200","81"
"42636","125","42","21","200","88"
"42634","125","42","21","200","79"
"42639","125","42","21","200","74"
"42637","125","42","21","200","73"
"42638","125","42","21","200","73"
"42641","125","42","22","200","74"
"42642","125","42","22","200","73"
"42640","125","42","21","200","60"
"42643","125","42","22","200","93"
"42644","125","42","22","200","67"
"42645","125","42","22","200","53"
"42646","125","42","22","200","58"
"42649","125","42","22","200","62"
"42651","125","42","23","200","59"
"42650","125","42","22","200","67"
"42647","125","42","22","200","60"
"42652","125","42","23","200","46"
"42648","125","42","22","200","92"
"42653","125","42","23","200","82"
"42654","125","42","23","200","65"
"42656","125","42","23","200","91"
"42655","125","42","23","200","75"
"42657","125","42","23","200","67"
"42659","125","42","23","200","72"
"42658","125","42","23","200","73"
"42660","125","42","23","200","66"
"42664","125","42","24","200","58"
"42661","125","42","24","200","54"
"42667","125","42","24","200","68"
"42665","125","42","24","200","71"
"42663","125","42","24","200","74"
"42668","125","42","24","200","53"
"42666","125","42","24","200","95"
"42662","125","42","24","200","63"
"42669","125","42","24","200","82"
"42671","125","42","25","200","32"
"42670","125","42","24","200","72"
"42672","125","42","25","200","54"
"42677","125","42","25","200","37"
"42673","125","42","25","200","48"
"42679","125","42","25","200","48"
"42680","125","42","25","200","25"
"42674","125","42","25","200","36"
"42676","125","42","25","200","24"
"42678","125","42","25","200","43"
"42681","125","42","26","200","76"
"42685","125","42","26","200","70"
"42675","125","42","25","200","62"
"42682","125","42","26","200","60"
"42683","125","42","26","200","71"
"42684","125","42","26","200","79"
"42686","125","42","26","200","66"
"42687","125","42","26","200","47"
"42688","125","42","26","200","66"
"42689","125","42","26","200","84"
"42691","125","42","27","200","35"
"42690","125","42","26","200","56"
"42692","125","42","27","200","47"
"42696","125","42","27","200","37"
"42697","125","42","27","200","42"
"42695","125","42","27","200","58"
"42694","125","42","27","200","53"
"42693","125","42","27","200","71"
"42699","125","42","27","200","59"
"42702","125","42","28","200","57"
"42700","125","42","27","200","74"
"42698","125","42","27","200","83"
"42701","125","42","28","200","44"
"42703","125","42","28","200","77"
"42704","125","42","28","200","60"
"42705","125","42","28","200","74"
"42708","125","42","28","200","39"
"42706","125","42","28","200","38"
"42710","125","42","28","200","33"
"42709","125","42","28","200","76"
"42707","125","42","28","200","71"
"42711","125","42","29","200","52"
"42715","125","42","29","200","66"
"42712","125","42","29","200","62"
"42713","125","42","29","200","50"
"42714","125","42","29","200","54"
"42716","125","42","29","200","40"
"42718","125","42","29","200","63"
"42717","125","42","29","200","44"
"42719","125","42","29","200","37"
"42721","125","42","30","200","67"
"42720","125","42","29","200","71"
"42722","125","42","30","200","49"
"42723","125","42","30","200","60"
"42724","125","42","30","200","51"
"42725","125","42","30","200","69"
"42726","125","42","30","200","49"
"42728","125","42","30","200","67"
"42727","125","42","30","200","28"
"42729","125","42","30","200","66"
"42730","125","42","30","200","64"
"42731","125","42","31","200","33"
"42732","125","42","31","200","69"
"42736","125","42","31","200","61"
"42735","125","42","31","200","42"
"42733","125","42","31","200","38"
"42738","125","42","31","200","30"
"42739","125","42","31","200","33"
"42737","125","42","31","200","42"
"42740","125","42","31","200","73"
"42734","125","42","31","200","35"
"42741","125","42","32","200","52"
"42743","125","42","32","200","55"
"42742","125","42","32","200","40"
"42744","125","42","32","200","35"
"42745","125","42","32","200","36"
"42747","125","42","32","200","29"
"42749","125","42","32","200","45"
"42746","125","42","32","200","41"
"42748","125","42","32","200","34"
"42752","125","42","33","200","57"
"42753","125","42","33","200","72"
"42755","125","42","33","200","24"
"42750","125","42","32","200","67"
"42754","125","42","33","200","39"
"42751","125","42","33","200","59"
"42758","125","42","33","200","40"
"42757","125","42","33","200","57"
"42756","125","42","33","200","56"
"42759","125","42","33","200","57"
"42761","125","42","34","200","34"
"42760","125","42","33","200","41"
"42763","125","42","34","200","43"
"42762","125","42","34","200","36"
"42766","125","42","34","200","33"
"42767","125","42","34","200","68"
"42768","125","42","34","200","44"
"42764","125","42","34","200","51"
"42765","125","42","34","200","48"
"42769","125","42","34","200","49"
"42770","125","42","34","200","41"
"42772","125","42","35","200","64"
"42773","125","42","35","200","45"
"42771","125","42","35","200","55"
"42775","125","42","35","200","38"
"42774","125","42","35","200","46"
"42778","125","42","35","200","39"
"42776","125","42","35","200","53"
"42777","125","42","35","200","40"
"42780","125","42","35","200","45"
"42782","125","42","36","200","28"
"42781","125","42","36","200","53"
"42779","125","42","35","200","45"
"42783","125","42","36","200","38"
"42784","125","42","36","200","33"
"42785","125","42","36","200","50"
"42787","125","42","36","200","61"
"42788","125","42","36","200","47"
"42786","125","42","36","200","47"
"42789","125","42","36","200","39"
"42792","125","42","37","200","46"
"42790","125","42","36","200","58"
"42795","125","42","37","200","60"
"42796","125","42","37","200","68"
"42793","125","42","37","200","25"
"42794","125","42","37","200","35"
"42797","125","42","37","200","39"
"42791","125","42","37","200","52"
"42798","125","42","37","200","52"
"42800","125","42","37","200","53"
"42802","125","42","38","200","44"
"42799","125","42","37","200","28"
"42803","125","42","38","200","49"
"42801","125","42","38","200","55"
"42804","125","42","38","200","42"
"42806","125","42","38","200","41"
"42805","125","42","38","200","53"
"42808","125","42","38","200","51"
"42809","125","42","38","200","39"
"42807","125","42","38","200","37"
"42812","125","42","39","200","32"
"42810","125","42","38","200","52"
"42811","125","42","39","200","58"
"42816","125","42","39","200","42"
"42813","125","42","39","200","35"
"42814","125","42","39","200","49"
"42818","125","42","39","200","42"
"42815","125","42","39","200","34"
"42817","125","42","39","200","47"
"42819","125","42","39","200","67"
"42820","125","42","39","200","40"
"42821","125","42","40","200","33"
"42823","125","42","40","200","36"
"42824","125","42","40","200","31"
"42822","125","42","40","200","31"
"42826","125","42","40","200","37"
"42825","125","42","40","200","36"
"42827","125","42","40","200","38"
"42828","125","42","40","200","41"
"42829","125","42","40","200","43"
"42832","125","42","41","200","45"
"42831","125","42","41","200","34"
"42833","125","42","41","200","40"
"42830","125","42","40","200","39"
"42835","125","42","41","200","47"
"42834","125","42","41","200","36"
"42836","125","42","41","200","60"
"42837","125","42","41","200","36"
"42838","125","42","41","200","38"
"42839","125","42","41","200","60"
"42841","125","42","42","200","39"
"42842","125","42","42","200","45"
"42840","125","42","41","200","32"
"42845","125","42","42","200","37"
"42843","125","42","42","200","44"
"42844","125","42","42","200","61"
"42846","125","42","42","200","43"
"42847","125","42","42","200","30"
"42848","125","42","42","200","27"
"42853","125","42","43","200","48"
"42850","125","42","42","200","35"
"42854","125","42","43","200","34"
"42852","125","42","43","200","61"
"42851","125","42","43","200","27"
"42855","125","42","43","200","45"
"42849","125","42","42","200","43"
"42856","125","42","43","200","33"
"42859","125","42","43","200","42"
"42857","125","42","43","200","38"
"42860","125","42","43","200","39"
"42861","125","42","44","200","32"
"42858","125","42","43","200","52"
"42862","125","42","44","200","41"
"42865","125","42","44","200","36"
"42867","125","42","44","200","35"
"42863","125","42","44","200","40"
"42864","125","42","44","200","35"
"42866","125","42","44","200","44"
"42870","125","42","44","200","46"
"42868","125","42","44","200","41"
"42872","125","42","45","200","52"
"42869","125","42","44","200","40"
"42871","125","42","45","200","46"
"42873","125","42","45","200","53"
"42874","125","42","45","200","43"
"42875","125","42","45","200","40"
"42876","125","42","45","200","39"
"42878","125","42","45","200","37"
"42877","125","42","45","200","72"
"42879","125","42","45","200","33"
"42880","125","42","45","200","41"
"42881","125","42","46","200","49"
"42884","125","42","46","200","33"
"42882","125","42","46","200","53"
"42883","125","42","46","200","35"
"42886","125","42","46","200","68"
"42885","125","42","46","200","35"
"42887","125","42","46","200","46"
"42889","125","42","46","200","47"
"42888","125","42","46","200","38"
"42890","125","42","46","200","35"
"42893","125","42","47","200","37"
"42891","125","42","47","200","36"
"42892","125","42","47","200","39"
"42896","125","42","47","200","37"
"42895","125","42","47","200","47"
"42894","125","42","47","200","35"
"42898","125","42","47","200","50"
"42897","125","42","47","200","42"
"42901","125","42","48","200","41"
"42900","125","42","47","200","34"
"42899","125","42","47","200","42"
"42902","125","42","48","200","37"
"42904","125","42","48","200","47"
"42903","125","42","48","200","56"
"42907","125","42","48","200","39"
"42910","125","42","48","200","45"
"42911","125","42","49","200","52"
"42906","125","42","48","200","52"
"42909","125","42","48","200","38"
"42908","125","42","48","200","40"
"42905","125","42","48","200","40"
"42913","125","42","49","200","31"
"42912","125","42","49","200","35"
"42915","125","42","49","200","43"
"42914","125","42","49","200","31"
"42916","125","42","49","200","42"
"42919","125","42","49","200","40"
"42917","125","42","49","200","51"
"42918","125","42","49","200","52"
"42920","125","42","49","200","56"
"42923","125","42","50","200","56"
"42922","125","42","50","200","45"
"42921","125","42","50","200","44"
"42928","125","42","50","200","39"
"42924","125","42","50","200","43"
"42925","125","42","50","200","34"
"42926","125","42","50","200","42"
"42930","125","42","50","200","39"
"42927","125","42","50","200","48"
"42933","125","42","51","200","40"
"42931","125","42","51","200","41"
"42929","125","42","50","200","56"
"42932","125","42","51","200","32"
"42934","125","42","51","200","39"
"42935","125","42","51","200","53"
"42937","125","42","51","200","45"
"42938","125","42","51","200","50"
"42939","125","42","51","200","52"
"42936","125","42","51","200","42"
"42940","125","42","51","200","43"
"42941","125","42","52","200","37"
"42942","125","42","52","200","45"
"42944","125","42","52","200","45"
"42943","125","42","52","200","39"
"42946","125","42","52","200","52"
"42947","125","42","52","200","33"
"42945","125","42","52","200","42"
"42949","125","42","52","200","37"
"42948","125","42","52","200","42"
"42951","125","42","53","200","49"
"42953","125","42","53","200","34"
"42950","125","42","52","200","41"
"42952","125","42","53","200","47"
"42954","125","42","53","200","47"
"42956","125","42","53","200","29"
"42955","125","42","53","200","36"
"42959","125","42","53","200","44"
"42957","125","42","53","200","37"
"42958","125","42","53","200","41"
"42960","125","42","53","200","40"
"42961","125","42","54","200","38"
"42964","125","42","54","200","53"
"42967","125","42","54","200","46"
"42962","125","42","54","200","32"
"42969","125","42","54","200","38"
"42966","125","42","54","200","38"
"42968","125","42","54","200","46"
"42965","125","42","54","200","41"
"42963","125","42","54","200","41"
"42971","125","42","55","200","43"
"42970","125","42","54","200","37"
"42973","125","42","55","200","51"
"42972","125","42","55","200","45"
"42977","125","42","55","200","35"
"42974","125","42","55","200","40"
"42975","125","42","55","200","44"
"42976","125","42","55","200","38"
"42979","125","42","55","200","44"
"42981","125","42","56","200","41"
"42978","125","42","55","200","43"
"42980","125","42","55","200","52"
"42986","125","42","56","200","38"
"42982","125","42","56","200","43"
"42987","125","42","56","200","43"
"42983","125","42","56","200","43"
"42984","125","42","56","200","53"
"42985","125","42","56","200","41"
"42988","125","42","56","200","33"
"42990","125","42","56","200","39"
"42989","125","42","56","200","43"
"42992","125","42","57","200","38"
"42991","125","42","57","200","57"
"42993","125","42","57","200","42"
"42994","125","42","57","200","48"
"42995","125","42","57","200","51"
"42998","125","42","57","200","51"
"42996","125","42","57","200","43"
"42997","125","42","57","200","41"
"43000","125","42","57","200","40"
"42999","125","42","57","200","57"
"43001","125","42","58","200","61"
"43004","125","42","58","200","38"
"43002","125","42","58","200","34"
"43005","125","42","58","200","50"
"43003","125","42","58","200","43"
"43010","125","42","58","200","45"
"43011","125","42","59","200","45"
"43006","125","42","58","200","45"
"43007","125","42","58","200","42"
"43008","125","42","58","200","41"
"43009","125","42","58","200","37"
"43012","125","42","59","200","38"
"43013","125","42","59","200","41"
"43015","125","42","59","200","51"
"43014","125","42","59","200","44"
"43016","125","42","59","200","49"
"43018","125","42","59","200","46"
"43017","125","42","59","200","48"
"43020","125","42","59","200","41"
"43019","125","42","59","200","47"
"43022","125","42","60","200","36"
"43023","125","42","60","200","43"
"43024","125","42","60","200","50"
"43021","125","42","60","200","46"
"43026","125","42","60","200","44"
"43025","125","42","60","200","45"
"43028","125","42","60","200","48"
"43027","125","42","60","200","46"
"43029","125","42","60","200","56"
"43030","125","42","60","200","39"
"43031","125","42","61","200","40"
"43033","125","42","61","200","51"
"43035","125","42","61","200","41"
"43032","125","42","61","200","56"
"43034","125","42","61","200","42"
"43038","125","42","61","200","41"
"43037","125","42","61","200","63"
"43036","125","42","61","200","41"
"43043","125","42","62","200","58"
"43042","125","42","62","200","34"
"43041","125","42","62","200","31"
"43039","125","42","61","200","45"
"43044","125","42","62","200","53"
"43040","125","42","61","200","48"
"43045","125","42","62","200","39"
"43046","125","42","62","200","41"
"43048","125","42","62","200","42"
"43049","125","42","62","200","51"
"43047","125","42","62","200","41"
"43050","125","42","62","200","40"
"43053","125","42","63","200","41"
"43052","125","42","63","200","45"
"43051","125","42","63","200","45"
"43055","125","42","63","200","44"
"43054","125","42","63","200","40"
"43056","125","42","63","200","44"
"43057","125","42","63","200","44"
"43059","125","42","63","200","43"
"43058","125","42","63","200","42"
"43062","125","42","64","200","44"
"43063","125","42","64","200","41"
"43061","125","42","64","200","52"
"43064","125","42","64","200","49"
"43060","125","42","63","200","38"
"43067","125","42","64","200","40"
"43065","125","42","64","200","49"
"43068","125","42","64","200","36"
"43066","125","42","64","200","49"
"43070","125","42","64","200","42"
"43069","125","42","64","200","38"
"43071","125","42","65","200","38"
"43072","125","42","65","200","50"
"43079","125","42","65","200","30"
"43076","125","42","65","200","43"
"43073","125","42","65","200","38"
"43074","125","42","65","200","46"
"43077","125","42","65","200","46"
"43075","125","42","65","200","40"
"43078","125","42","65","200","42"
"43081","125","42","66","200","47"
"43083","125","42","66","200","42"
"43082","125","42","66","200","45"
"43080","125","42","65","200","48"
"43084","125","42","66","200","49"
"43085","125","42","66","200","45"
"43086","125","42","66","200","50"
"43089","125","42","66","200","43"
"43090","125","42","66","200","39"
"43093","125","42","67","200","47"
"43088","125","42","66","200","45"
"43091","125","42","67","200","41"
"43087","125","42","66","200","50"
"43092","125","42","67","200","50"
"43096","125","42","67","200","60"
"43097","125","42","67","200","41"
"43095","125","42","67","200","42"
"43094","125","42","67","200","49"
"43098","125","42","67","200","38"
"43101","125","42","68","200","49"
"43100","125","42","67","200","37"
"43099","125","42","67","200","38"
"43102","125","42","68","200","48"
"43103","125","42","68","200","41"
"43105","125","42","68","200","44"
"43104","125","42","68","200","43"
"43110","125","42","68","200","45"
"43111","125","42","69","200","47"
"43106","125","42","68","200","37"
"43107","125","42","68","200","41"
"43109","125","42","68","200","52"
"43108","125","42","68","200","46"
"43112","125","42","69","200","41"
"43113","125","42","69","200","42"
"43115","125","42","69","200","42"
"43114","125","42","69","200","49"
"43116","125","42","69","200","44"
"43119","125","42","69","200","47"
"43118","125","42","69","200","38"
"43120","125","42","69","200","40"
"43117","125","42","69","200","46"
"43122","125","42","70","200","50"
"43121","125","42","70","200","49"
"43123","125","42","70","200","33"
"43124","125","42","70","200","41"
"43125","125","42","70","200","46"
"43126","125","42","70","200","46"
"43128","125","42","70","200","41"
"43127","125","42","70","200","43"
"43130","125","42","70","200","48"
"43129","125","42","70","200","46"
"43131","125","42","71","200","44"
"43133","125","42","71","200","37"
"43132","125","42","71","200","39"
"43135","125","42","71","200","49"
"43137","125","42","71","200","52"
"43139","125","42","71","200","39"
"43134","125","42","71","200","42"
"43138","125","42","71","200","54"
"43136","125","42","71","200","43"
"43140","125","42","71","200","46"
"43141","125","42","72","200","46"
"43142","125","42","72","200","39"
"43145","125","42","72","200","47"
"43143","125","42","72","200","36"
"43144","125","42","72","200","41"
"43146","125","42","72","200","48"
"43148","125","42","72","200","43"
"43147","125","42","72","200","48"
"43150","125","42","72","200","41"
"43151","125","42","73","200","52"
"43149","125","42","72","200","46"
"43152","125","42","73","200","45"
"43154","125","42","73","200","40"
"43153","125","42","73","200","55"
"43159","125","42","73","200","57"
"43156","125","42","73","200","54"
"43158","125","42","73","200","54"
"43157","125","42","73","200","47"
"43160","125","42","73","200","47"
"43155","125","42","73","200","38"
"43163","125","42","74","200","45"
"43161","125","42","74","200","56"
"43162","125","42","74","200","44"
"43166","125","42","74","200","46"
"43165","125","42","74","200","50"
"43168","125","42","74","200","53"
"43164","125","42","74","200","48"
"43167","125","42","74","200","49"
"43169","125","42","74","200","51"
"43170","125","42","74","200","46"
"43171","125","42","75","200","47"
"43172","125","42","75","200","49"
"43173","125","42","75","200","43"
"43174","125","42","75","200","42"
"43175","125","42","75","200","44"
"43177","125","42","75","200","53"
"43180","125","42","75","200","47"
"43176","125","42","75","200","59"
"43181","125","42","76","200","40"
"43182","125","42","76","200","43"
"43179","125","42","75","200","52"
"43178","125","42","75","200","48"
"43183","125","42","76","200","50"
"43185","125","42","76","200","64"
